date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:15	2082/2082	---M--	200	added ('OK')	image/png	etag:%22822-65316af9-896fea93be1a832a;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/icon/icon-1.png	html.hixstudio.net/technix-prv/technix/assets/img/icon/icon-1.png	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:17	123886/123886	---M--	200	added ('OK')	image/png	etag:%221e3ee-65316af9-65731975e308221f;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/support/shape-img.png	html.hixstudio.net/technix-prv/technix/assets/img/support/shape-img.png	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:18	41837/41837	---M--	200	added ('OK')	image/jpeg	etag:%22a36d-65316af9-72780ca64ee494db;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/blog/img-1.jpg	html.hixstudio.net/technix-prv/technix/assets/img/blog/img-1.jpg	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:18	73793/73793	---M--	200	added ('OK')	image/png	etag:%2212041-65316af9-b1409fc76fe69812;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/support/shape-bg.png	html.hixstudio.net/technix-prv/technix/assets/img/support/shape-bg.png	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:19	48893/48893	---M--	200	added ('OK')	image/jpeg	etag:%22befd-65316af9-c301a6e59c8e176e;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/blog/img-2.jpg	html.hixstudio.net/technix-prv/technix/assets/img/blog/img-2.jpg	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:20	60809/60809	---M--	200	added ('OK')	image/jpeg	etag:%22ed89-65316af9-4560634cc35689d7;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/blog/img-3.jpg	html.hixstudio.net/technix-prv/technix/assets/img/blog/img-3.jpg	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:22	141564/141564	---M--	200	added ('OK')	image/jpeg	etag:%22228fc-65316af9-5a119514190c57e8;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/footer/footer-bg.jpg	html.hixstudio.net/technix-prv/technix/assets/img/footer/footer-bg.jpg	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:23	1999/1999	---M--	200	added ('OK')	image/png	etag:%227cf-65316af9-f51eaf350cc36c74;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/footer/headphone.png	html.hixstudio.net/technix-prv/technix/assets/img/footer/headphone.png	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:23	59587/59587	---M--	200	added ('OK')	image/png	etag:%22e8c3-65316af9-6f3589f97f256251;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/footer/footer-top-bg.png	html.hixstudio.net/technix-prv/technix/assets/img/footer/footer-top-bg.png	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:24	8527/8527	---M--	200	added ('OK')	image/png	etag:%22214f-65316af9-48fb311cdd4a83d6;;;%22	https://html.hixstudio.net/technix-prv/technix/assets/img/footer/user.png	html.hixstudio.net/technix-prv/technix/assets/img/footer/user.png	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:25	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-65316af9-2ecffa1b3fe815fd;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/vendor/jquery.js	html.hixstudio.net/technix-prv/technix/assets/js/vendor/jquery.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:26	8833/8833	---M-Z	200	added ('OK')	application/x-javascript	etag:%222281-65316af9-f818e34ff9d95aec;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/vendor/waypoints.js	html.hixstudio.net/technix-prv/technix/assets/js/vendor/waypoints.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:27	80371/80371	---M-Z	200	added ('OK')	application/x-javascript	etag:%22139f3-65316af9-1f1cd8ca42ac8c71;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/bootstrap-bundle.js	html.hixstudio.net/technix-prv/technix/assets/js/bootstrap-bundle.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:28	11264/11264	---M-Z	200	added ('OK')	application/x-javascript	etag:%222c00-65316af9-e5feb641b8567b65;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/meanmenu.js	html.hixstudio.net/technix-prv/technix/assets/js/meanmenu.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:29	141205/141205	---M-Z	200	added ('OK')	application/x-javascript	etag:%2222795-65316af9-1a9750a9a3f972a4;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/swiper-bundle.js	html.hixstudio.net/technix-prv/technix/assets/js/swiper-bundle.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:30	35351/35351	---M-Z	200	added ('OK')	application/x-javascript	etag:%228a17-65316af9-27f155c39b585057;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/splide.js	html.hixstudio.net/technix-prv/technix/assets/js/splide.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:31	42862/42862	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a76e-65316af9-132ea677ce7e175c;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/slick.min.js	html.hixstudio.net/technix-prv/technix/assets/js/slick.min.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:32	5361/5361	---M-Z	200	added ('OK')	application/x-javascript	etag:%2214f1-65316af9-74a14e125dfd8f3a;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/purecounter.js	html.hixstudio.net/technix-prv/technix/assets/js/purecounter.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:33	26460/26460	---M-Z	200	added ('OK')	application/x-javascript	etag:%22675c-65316af9-bfb7df95ee5ab940;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/nouislider.js	html.hixstudio.net/technix-prv/technix/assets/js/nouislider.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:34	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ef8-65316af9-2254d908c53a689b;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/magnific-popup.js	html.hixstudio.net/technix-prv/technix/assets/js/magnific-popup.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:35	2942/2942	---M-Z	200	added ('OK')	application/x-javascript	etag:%22b7e-65316af9-66449f1a7a9236e0;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/nice-select.js	html.hixstudio.net/technix-prv/technix/assets/js/nice-select.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:36	8415/8415	---M-Z	200	added ('OK')	application/x-javascript	etag:%2220df-65316af9-5dc64354d597acc1;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/wow.js	html.hixstudio.net/technix-prv/technix/assets/js/wow.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:37	71157/71157	---M-Z	200	added ('OK')	application/x-javascript	etag:%22115f5-65316af9-71018acf97c6cd5b;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/gsap.min.js	html.hixstudio.net/technix-prv/technix/assets/js/gsap.min.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
14:14:38	15590/15590	---M-Z	200	added ('OK')	application/x-javascript	etag:%223ce6-65316af9-85c2bd09c3ba82b4;gz%22	https://html.hixstudio.net/technix-prv/technix/assets/js/split-text.min.js	html.hixstudio.net/technix-prv/technix/assets/js/split-text.min.js	(from https://html.hixstudio.net/technix-prv/technix/index.html)
